fluid,family,Tr,T_K,p_ref_Pa,rho_ref_molm3,rhov_ref_molm3,hvap_ref_Jmol,p_srk_Pa,dev_p_srk,rho_srk_molm3,dev_rho_srk,dev_rhov_srk,hvap_srk_Jmol,dev_h_srk,p_pr_Pa,dev_p_pr,rho_pr_molm3,dev_rho_pr,dev_rhov_pr,hvap_pr_Jmol,dev_h_pr,dev_rho_prvt,dev_rho_prvtc,dev_rho_prvtz,rho_prvt_molm3,dev_rhov_prvt,p_srktwu_Pa,dev_p_srktwu,rho_srktwu_molm3,dev_rho_srktwu,dev_rhov_srktwu,hvap_srktwu_Jmol,dev_h_srktwu,p_prtwu_Pa,dev_p_prtwu,rho_prtwu_molm3,dev_rho_prtwu,dev_rhov_prtwu,hvap_prtwu_Jmol,dev_h_prtwu
n-heptane,Alkanes,0.8108974358974359,438.87870678716695,518945.0189800085,5415.634006246732,170.23024020253825,26042.706157210407,523820.9175780777,0.9395790343363994,4716.726484358833,-12.90536844036608,-1.2809388287147327,26808.83970060222,2.9418353790383476,516991.80995503074,-0.3763807250364991,5353.361706773544,-1.1498616671909287,-1.8556697043706165,26653.87807697202,2.3468064957312453,-1.7509125953315188,-0.27423045530598716,38.17233005324921,5320.810988314301,-1.8744041304777093,520746.38085241016,0.34711998506937497,4721.09401967306,-12.824721644271857,-1.942824843108774,26774.158414217905,2.8086645550273683,521190.9650567657,0.432790757134859,5346.549619757263,-1.2756472540386299,-0.9365959521723779,26563.164001578793,1.998478350239679
n-heptane,Alkanes,0.8233333333333333,445.6093367568673,592801.2522368729,5332.387084078007,195.3035802982406,25342.126513636736,599236.6092787595,1.0855842523279768,4624.372454938401,-13.277630036530358,-1.275574450408647,26083.713469461694,2.926301214011799,591227.8061026309,-0.2654255753179946,5249.194276640229,-1.5601419425492205,-1.782915509488248,25959.136649536635,2.434721236072599,-2.147120740661846,-0.7052600095420294,36.54194680906128,5217.894295023395,-1.8044406130979862,595556.5155412741,0.4647870249943795,4629.32950563659,-13.184668842602964,-1.9793760287045097,26076.049334730622,2.896058547805598,595863.5126571128,0.5165745532224777,5242.041453068042,-1.6942811837446836,-0.8795465270329391,25853.539819370286,2.018036274336943
n-heptane,Alkanes,0.8357692307692308,452.3399667265678,674311.5861536375,5245.829974156242,223.5826842242857,24606.744456180746,682523.6960261598,1.2178509225038323,4527.605148951111,-13.691347770390768,-1.3000427700648942,25316.873591399333,2.885912585808222,673295.9892179917,-0.15061241071637116,5139.616123313366,-2.024729191875113,-1.7085810289901655,25222.130827851965,2.5008849617107525,-2.596813462254798,-1.191794513167339,34.80829120745607,5109.605555180356,-1.7332593995286028,678222.0408937262,0.579918070575417,4533.129939264932,-13.586030016269138,-2.0351616831555477,25335.98987319116,2.963599749284352,678349.4068212961,0.598806360527015,5132.159201288792,-2.166878709898204,-0.8264131321529457,25103.384620187742,2.0183091058282994
n-heptane,Alkanes,0.8482051282051282,459.0705966962682,763989.3300655795,5155.478736356869,255.52280936493483,23832.066908598994,774183.4252492571,1.3343242873303713,4425.994800798997,-14.14968372216319,-1.3618656377165286,24503.499181592088,2.8173480528070773,763727.4282414465,-0.034280822234850294,5024.085259728028,-2.5486183407613217,-1.6385007046400144,24437.902324360643,2.5421018583287607,-3.1049257697844603,-1.7389152362759837,32.963824336029305,4995.404948515967,-1.666743741543663,769262.1678701298,0.6901716551588088,4432.055527780402,-14.032124766121633,-2.1177548662667345,24548.76471562933,3.00728346298718,769167.5827403227,0.6777912296626829,5016.365447183104,-2.698358315256479,-0.7825482445270302,24307.68907864678,1.995723542871454
n-heptane,Alkanes,0.8606410256410256,465.8012266659686,862373.1969765774,5060.734886760096,291.68418786565405,23012.625093951727,874727.3380400512,1.4325747955509935,4319.0300298595075,-14.656070185400107,-1.470652627743958,23637.8575678295,2.716910701517915,863071.1765240276,0.08093706412690839,4901.9594318118025,-3.1373991821559755,-1.580200149585778,23600.548730964405,2.5547873596011383,-3.6769793330491636,-2.3523101044160675,31.000066421296385,4874.652710873518,-1.6124770297680946,869209.9818448012,0.7927872633557184,4325.5837734971055,-14.526568368287657,-2.2368139262673727,23708.233128412176,3.0227235338017624,868853.3405229829,0.7514314648373153,4894.023531239266,-3.2942123871570574,-0.7551330561018147,23460.52944673592,1.9463418491179143
n-heptane,Alkanes,0.8730769230769231,472.5318566356691,970032.2666766485,4960.844507902823,332.7700725448689,22141.643820824174,984677.0725686812,1.509723582928443,4206.092552981613,-15.214182861786139,-1.638785890253395,22713.013537537805,2.5805207659255114,971895.0718019333,0.19203537751036204,4772.46588584652,-3.797309545909143,-1.543521091039716,22702.92457900382,2.534955230612827,-4.3191335956903645,-3.0383298295012016,28.907443606952814,4746.579006132032,-1.5803701539315298,978612.3773571611,0.884518069683214,4213.083963726529,-15.073250995573073,-2.4047532494863066,22807.031725836197,3.0051423028773816,977958.9869236052,0.8171604717968607,4764.367570953943,-3.9605542289399476,-0.753795780589063,22554.77356440334,1.8658494686406986
n-heptane,Alkanes,0.8855128205128204,479.2624866053695,1087572.575776697,4854.837041200423,379.68348378697414,21210.556813906045,1104564.2378750606,1.5623474218471385,4086.4205621486362,-15.827853180871873,-1.8824051771591215,21720.40803980131,2.4037616285537444,1090786.7078554672,0.2955326522898872,4634.6577607665695,-4.535255840006765,-1.5415253349697744,21736.208687561593,2.478255890533344,-5.038203452792035,-3.804012580201234,26.675124066114115,4610.240473763237,-1.5835688076626473,1098030.0356038196,0.9615413315892489,4093.7802362895354,-15.676258511917146,-2.6377130479966158,21836.14404147992,2.9494144499013326,1097054.622701282,0.8718541765190564,4626.4591944006015,-4.7041300225259945,-0.7915139450949854,21581.655392835684,1.749593762132354
n-heptane,Alkanes,0.897948717948718,485.99311657506996,1215645.8702012873,4741.4301468935255,433.61477231505216,20208.271749525346,1234930.3567461844,1.5863572622266997,3959.053807207825,-16.500851334871935,-2.222853324076145,20649.226117384173,2.1820488823799797,1220354.5904085361,0.3873430842543924,4487.348934044084,-5.3587463060256155,-1.591827875424099,20689.255823524116,2.3801346298209185,-5.841588399196621,-4.657023165829653,24.290873472565096,4464.455313476582,-1.639791371847033,1228037.4431500135,1.019340685678003,3966.696208354992,-16.33966787523214,-2.9569868185434407,20784.25505458731,2.8502353501629467,1226729.0851325833,0.9117141104144735,4479.12286498211,-5.5322397206098985,-0.8859519548649019,20530.137340310368,1.5927417978857223
n-heptane,Alkanes,0.9103846153846153,492.72374654477034,1354961.236671829,4618.874952827514,496.18225095154526,19120.00971040462,1376326.8758318867,1.5768450477991431,3822.7477057672727,-17.236388843410445,-2.6888412904317227,19485.40788253311,1.9110773355394628,1361229.4919027395,0.4626150963777556,4329.012450991666,-6.275608341776048,-1.7185994176515118,19547.58338676786,2.236262861993019,-6.7369837589457475,-5.605379163930975,21.741015730395876,4307.702097409511,-1.7733385745595582,1369222.9503436934,1.0525551053324087,3830.568397362039,-17.06706857224834,-3.391162898705725,19636.741574820833,2.7025711400921475,1367591.05718937,0.9321167407389145,4320.8450125473755,-6.452435784123033,-1.061476393634707,19385.913326141348,1.3907085810318829
n-heptane,Alkanes,0.9228205128205128,499.45437651447077,1506300.4834283085,4484.689920818367,569.6691349667568,17925.38053098463,1529315.2416872284,1.5278995467450702,3675.8318510128693,-18.035986524970205,-3.3197531836987086,18210.018434579957,1.5879043856464996,1514066.022365747,0.5155371735501476,4157.613672584781,-7.293174199519706,-1.9556198971995924,18291.703161512196,2.043597511887496,-7.73155697631717,-6.656650228545996,19.01073652818153,4137.953564379141,-2.0181583527700395,1522188.868321164,1.0547951798232118,3683.703626632325,-17.86046099793401,-3.9793958920625947,18374.008821262993,2.502754624945869,1520270.356590202,0.9274293751867111,4149.6082671777995,-7.471679415004495,-1.3522349550755812,18129.766888376093,1.1402065191206143
n-heptane,Alkanes,0.9352564102564103,506.1850064841712,1670537.9849444649,4335.16999315921,657.4467420632202,16594.989720555866,1694467.0408263432,1.4324161496198398,3515.961044600413,-18.89681257831846,-4.170756533676533,16796.378157485906,1.2135496334811453,1679544.4365915072,0.5391348013760792,3970.3173900175193,-8.416108335253732,-2.350956061463797,16894.187538186292,1.8029406626255122,-8.829759721739673,-7.81580752309972,16.085403886291516,3952.3848992342937,-2.422543072121858,1687551.6034015836,1.0184514575814536,3523.7281746259146,-18.71764705452682,-4.776463931333461,16968.56310373377,2.25112150997699,1685419.421066871,0.8908169856970213,3962.600374919375,-8.594117850689607,-1.8068807878718598,16734.682560182682,0.8417771988962504
n-heptane,Alkanes,0.9476923076923076,512.9156364538716,1848664.1126686349,4164.395626771031,764.7878398273482,15083.962647805158,1872364.2029349562,1.2820117026077338,3339.637530392667,-19.804989013924715,-5.3206509492738645,15204.552947119373,0.799460341621585,1858372.7019854453,0.5251678360757308,3762.9268953982064,-9.640504105612882,-2.9739410248107405,15314.04221789047,1.5253257745158284,-10.027398305496344,-9.079358557979251,12.954951421832362,3746.8150902580287,-3.0561474568289895,1865941.8282296583,0.9346054506398267,3347.106498586053,-19.625636021010894,-5.860523698926563,15379.393634303595,1.9585767572914585,1863715.008850585,0.8141498544169512,3755.656540452801,-9.815087781060708,-2.495640365070566,15160.302798633333,0.5061014311069186
n-heptane,Alkanes,0.9601282051282052,519.6462664235721,2041803.8160659613,3961.975101676167,900.5886614508986,13318.155564198947,2063599.265476716,1.0674605091467126,3141.1771280343687,-20.716888738007178,-6.883120813112563,13369.425027313244,0.38495918497990955,2051288.8550653204,0.464542133026002,3528.6720661072036,-10.936541105108125,-3.9242784042819014,13484.532986255253,1.2492527306375067,-11.294241379135672,-10.418076717214351,9.628222348178134,3514.5000703116048,-4.019181578317031,2058004.6889726783,0.793458841600756,3148.0999969319605,-20.542155966600742,-7.344169446856487,13539.813802404577,1.6643313493159488,2055860.1370012972,0.6884266169322237,3522.054246231838,-11.103574458562711,-3.519602896752917,13340.931762447433,0.17101616014842055
n-heptane,Alkanes,0.9725641025641025,526.3768963932724,2251189.1318956227,3706.9584736955067,1081.5712536324136,11159.48842530779,2268775.6993711735,0.7812123480154672,2910.0304219766867,-21.498165069120773,-9.018201482118844,11169.766951947786,0.09210571531832216,2259063.681545948,0.34979511666772506,3255.072813977222,-12.190200211975808,-5.336643451812182,11281.647856805866,1.094668741454485,-12.515622558666761,-11.718880297672326,6.184071214208078,3243.0095427212627,-5.4472720114097095,2264400.048878032,0.5868417182382527,2916.0696847954637,-21.335248142437308,-9.385386526166949,11325.954879627661,1.4917032750565284,2262586.2850811705,0.5062725749724448,3249.3933757534865,-12.343410404753433,-5.015804185105536,11154.44270186524,-0.0452146482907538
n-heptane,Alkanes,0.985,533.1075263629729,2477900.208932235,3346.947873317091,1345.6475681490328,8289.336634012543,2488508.2947150986,0.42810786909916976,2621.2988658358627,-21.680917508943825,-11.920774969821357,8318.690062446698,0.3541107054780821,2482503.759375345,0.18578433572568268,2912.840894734697,-12.970234225732336,-7.338651101158288,8412.406334270043,1.4846748985018188,-13.258967946451955,-12.552450366673165,2.9753348411161755,2903.1771276095224,-7.470496912722326,2485802.767715585,0.3189215915501044,2625.9289105872076,-21.54258118203963,-12.17400004953906,8445.21776450799,1.8805018709921912,2484655.8957894193,0.272637567599848,2908.5546022870926,-13.098299932455049,-7.117068071108719,8312.11642040271,0.27480831574263276
n-octane,Alkanes,0.5,284.3699999729288,823.0484053858829,6211.89445496,0.3486499119783119,42435.83019308794,801.7822555736576,-2.5838273512303034,5301.321501991529,-14.658538704588064,-2.6490634053929276,42439.00838652403,0.007489410296983434,888.1172244017134,7.90583136909466,5957.915348193733,-4.0885934010593665,7.845560036947254,41310.57793813411,-2.6516560412128105,-1.5732779942002344,-0.6145965905352334,114.88061633176743,6114.16408647717,7.845733969111701,802.4004176266462,-2.5087209481386408,5301.262412729848,-14.659489932303046,-2.573946249224756,42999.78791177216,1.3289659142242505,801.3859669128648,-2.631976239946883,5966.363076102511,-3.952600621883401,-2.6951000186013205,43051.959382020075,1.4519079422475707
n-octane,Alkanes,0.5124358974358975,291.4427922799478,1270.296415542571,6162.1849557911155,0.5253864544454392,41961.38082438751,1237.4808586950467,-2.5832991769490286,5268.4935094122475,-14.502833861534652,-2.672023913104578,42024.74421419016,0.15100406268286265,1355.2837595157641,6.690355332294101,5923.284246333626,-3.8768831375789063,6.60883533095208,40937.19758682613,-2.4407758215767217,-1.371050375501772,-0.41618420069918516,113.81333573524219,6077.698295815628,6.60909145562313,1244.7170530969827,-2.013653044487474,5268.004226937191,-14.510773942505395,-2.102227229839107,42450.085365926134,1.1646531451953406,1243.870332620008,-2.080308390957382,5931.015263782776,-3.7514241079552515,-2.165665277030072,42509.77354963861,1.3068986636692814
n-octane,Alkanes,0.5248717948717949,298.5155845869668,1912.3834632056946,6112.202116657764,0.772854221667779,41488.54811916942,1863.8705603632413,-2.5367769475025663,5234.688991267709,-14.356742605067707,-2.6544730431580996,41609.47691730163,0.2914751265454338,2020.2050192016236,5.638071969896121,5887.566356914168,-3.6752017596307853,5.53054296532274,40562.357592230015,-2.2324004307865053,-1.1796457449888706,-0.22890200724487325,112.69163691540139,6040.099784463491,5.530912147349016,1881.489237556686,-1.615482785927314,5233.8257474194825,-14.370865892088498,-1.7327643273847524,41915.36340729953,1.028754457505107,1881.3755208330574,-1.621429120740207,5894.593533198808,-3.5602321275649835,-1.7339022878478827,41979.60594558448,1.1835984836214886
n-octane,Alkanes,0.5373076923076923,305.58837689398575,2813.6409339186243,6061.911339193162,1.1119432924449328,41016.530173602994,2744.6337379275496,-2.4525942581794453,5199.870413864793,-14.220612560841362,-2.6051757470291053,41192.592469281575,0.42924717164858917,2946.6472508757756,4.727195832053461,5850.716088631589,-3.483971288001114,4.58859715676513,40185.46273339984,-2.026176852809458,-0.999514488445298,-0.0532111803481732,111.51456344709378,6001.321657081218,4.5891188780828225,2777.1560990479093,-1.2967125417777379,5198.689833103463,-14.240087948970137,-1.4484592476434595,41393.78629093199,0.9197660448903229,2778.7286644929677,-1.24082177668042,5857.052807727205,-3.379437936372461,-1.3855421704347666,41459.831225212096,1.0807863311031536
n-octane,Alkanes,0.5497435897435897,312.6611692010048,4052.683110995482,6011.276833204536,1.5674565119991664,40544.484995880266,3957.9343502188694,-2.3379267063725306,5163.997784454611,-14.094826644312958,-2.5315965373909224,40773.41912846145,0.5646492552672598,4212.324780535692,3.9391599384388276,5812.684762954404,-3.3036587028094937,3.7642734376598193,39805.861593556314,-1.82176047469589,-0.8311539717233032,0.11037936997098322,110.28107640206156,5961.313867054074,3.7649973389158804,4010.432848233083,-1.0425256948358048,5162.556631335067,-14.118800804204964,-1.23476184393461,40883.55244740107,0.8362850127588348,4015.1526459897677,-0.9260646336716756,5818.344816092371,-3.2095014497829357,-1.1082484641602048,40948.847924040056,0.9973315191964505
n-octane,Alkanes,0.5621794871794872,319.73396150802375,5723.806181218626,5960.26142259406,2.1683554411637016,40071.53647340373,5597.94439697436,-2.19891764779271,5127.028456913537,-13.979805693118033,-2.440008898354239,40351.22415352847,0.6979709408207394,5910.294059301256,3.2581095896389365,5773.420355950516,-3.134779725185708,3.0417166823973685,39422.84346503365,-1.6188373730082184,-0.6751124553322706,0.26130903022739616,108.9900499345097,5920.022955359763,3.0427042024157736,5675.7036206508255,-0.840394643788572,5125.383389379488,-14.00740628673987,-1.0792674987825814,40382.88224875354,0.7769748872905371,5685.656288985143,-0.6665126495488849,5778.417845729332,-3.0509329033018275,-0.8912876233394676,40445.067701303495,0.9321609820169644
n-octane,Alkanes,0.5746153846153846,326.8067538150428,7938.208155031066,5908.826334702096,2.9479621517032366,39596.7803234219,7776.206000671725,-2.040789951529145,5088.916916919392,-13.876011433394767,-2.3356020517962186,39925.211370820136,0.829438769303076,8150.197098685691,2.6704885978616146,5732.867211754063,-2.9779031059795775,2.4075317103810985,39035.63594964396,-1.4171464679566845,-0.5319935296670458,0.3989609942417418,107.64026626662708,5877.391760922218,2.4088578108401775,7884.24918552758,-0.6797373972775905,5087.124243907028,-13.906350335078768,-0.9713735299474349,39890.007652040884,0.7405332610983376,7902.2461869575445,-0.4530237475661233,5737.216467838899,-2.9042970150492446,-0.7252553845038099,39946.906355339044,0.8842285384249748
n-octane,Alkanes,0.5870512820512821,333.8795461220618,10824.996315012302,5856.9309658703905,3.944122722203261,39119.28936564224,10622.790888840207,-1.8679491455500346,5049.614542952343,-13.783949778859537,-2.2225901163323925,39494.519439055824,0.9591945035257818,11059.324529563566,2.1646955595383743,5690.965723063135,-2.833655437879863,1.850434638119051,38643.40309790512,-1.216500287847979,-0.4024610876783161,0.5226572313661493,106.2304100839688,5833.3590978005805,1.8521896044022756,10765.283142655126,-0.5516230271077802,5047.729984726955,-13.816126327232222,-0.901993925549398,39403.16335965804,0.7256624509777679,10794.932227031795,-0.27772838997472415,5694.681229583488,-2.770217665742811,-0.601856661757077,39452.77627191671,0.8524871276607716
n-octane,Alkanes,0.5994871794871794,340.9523384290807,14531.961145143538,5804.532616465161,5.199342426206227,38638.11755864489,14287.231137449786,-1.6840810765279162,5009.069338691256,-13.704174484565563,-2.1043253485673237,39058.22059353699,1.0872761444821246,14783.479466303705,1.730794065907769,5647.651973157739,-2.7027265358525714,1.360950301391398,38245.24387752723,-1.0168033691635043,-0.2872448811290897,0.6316528655811329,104.75906228900895,5787.859393650896,1.363241615800947,14466.781934389739,-0.44852315597871595,5007.14778829202,-13.737278793322233,-0.8633277784109671,38920.579117705805,0.7310437901955175,14512.511720630646,-0.13383895207696417,5650.748307977703,-2.649383139845444,-0.5137334408019625,38961.07993867062,0.8358646860462091
n-octane,Alkanes,0.6119230769230769,348.02513073609975,19226.108356884175,5751.586188476607,6.760906135514103,38152.30237986395,18939.20762502788,-1.4922454743867375,4967.225631484919,-13.63729119739467,-1.9834146885841657,38615.31960495007,1.213602315467318,19487.63445441328,1.3602653884734959,5602.857332852898,-2.585875456785984,0.9311462745064355,37840.19072262795,-0.8180676860034625,-0.18714673327630643,0.7251298919164773,103.22469300961924,5740.822282813302,0.9341005645467757,19156.10516539479,-0.3641048421758151,4965.320915625012,-13.67040755516956,-0.8486745070803152,38440.472767492225,0.755315851607341,19223.12944451605,-0.01549409954853972,5605.349118968377,-2.5425519972423998,-0.45433331322428244,38470.20414511579,0.833243986396028
n-octane,Alkanes,0.6243589743589744,355.0979230431188,25093.9527140394,5698.043838150021,8.68100036342851,37660.865275207085,24768.994649359876,-1.2949656372697183,4924.023730511997,-13.583961963502968,-1.8618373059821094,38164.75265752777,1.3379601839695594,25356.38414314971,1.0457955034062354,5556.5080045035265,-2.483937254025173,0.5543975795803839,37427.20788957923,-0.6204248997477947,-0.10304750628473151,0.8021901309305102,101.62565371432865,5692.172146067796,0.5581626514740372,25020.412526956356,-0.2930593992946319,4922.188368269085,-13.616172355262751,-0.8522880181877046,37961.04366945332,0.7970565520804664,25114.621888190424,0.08236715190533513,5558.409873922172,-2.450559669143996,-0.417810644706638,37978.51448682878,0.8434463980061889
n-octane,Alkanes,0.6367948717948718,362.17071535013775,32341.58816978725,5643.854574914679,11.016855729362957,37162.8100370129,31987.66974548983,-1.0943136819361303,4879.399536944832,-13.544910270502555,-1.741060073762895,37705.38583463288,1.4599966931445378,32594.20531385009,0.7810907205194939,5508.524503586903,-2.397830587791531,0.22517853040876556,37005.18933027089,-0.4241355984249471,-0.035914947670068906,0.8618472957420036,99.96016824397768,5641.827587497523,0.2299255061167817,32266.89155881103,-0.23096148087743376,4877.684494574848,-13.575298055078136,-0.8692619437476982,37480.466129529574,0.8547687653336649,32394.66299842082,0.1641070573125117,5509.851074175321,-2.3743258966126684,-0.3989525319330571,37484.349800331234,0.8652191882101713
n-octane,Alkanes,0.6492307692307693,369.2435076571568,41194.55789668974,5588.963796138113,13.830930609567579,36657.11907228315,40827.10634693166,-0.8919905165133641,4833.28409682213,-13.520926720587207,-1.622147888723359,37236.012892337305,1.5792125368953513,41425.54308857658,0.5607177347700232,5458.821066413084,-2.3285663402392394,-0.061120561183867335,36572.95578476383,-0.2295960229535913,0.013187431436226277,0.9030180173409766,98.22632252548385,5589.700836906724,-0.05519497656765454,41122.816297591315,-0.1741530987620762,4831.738537029028,-13.548580501314328,-0.895438817120969,36996.8824707645,0.9268687967850967,41290.73539490349,0.23347136885156103,5459.586932356275,-2.314863157124686,-0.3931225693497854,36986.01616705412,0.8972257042961413
n-octane,Alkanes,0.6616666666666666,376.31629996417576,51897.55486768322,5533.312744875059,17.191158591587833,36142.747588101905,51539.77331232218,-0.689399637946784,4785.603085309782,-13.512875451650627,-1.505866162633605,36755.35199746088,1.6949580489576315,52094.74739966151,0.3799649761555181,5407.304970031709,-2.2772574161845194,-0.3083534344852807,36129.25078757717,-0.03734303954572259,0.043090260257890846,0.9245116404364462,96.42205268347381,5535.697063737709,-0.3010245190205066,51835.46058627793,-0.11964779759586872,4784.274109295996,-13.536893179819288,-0.9273371031251908,36508.39540227963,1.0116768607212816,52049.95540648812,0.29365649151190515,5407.524706747011,-2.2732862559513363,-0.3962165949136358,36481.78013470057,0.9380375572505633
n-octane,Alkanes,0.6741025641025641,383.3890922711947,64713.98868661436,5476.83787468031,21.171284377325826,35618.61574448906,64398.369464941185,-0.4877140600954119,4736.2762084472315,-13.521701448507933,-1.3927735587246488,36262.04109971837,1.8064299855023416,64865.88713533341,0.2347227420251301,5353.875747251033,-2.245129949851842,-0.5197561546330318,35672.7352697925,0.15194168603200653,0.05250676826576781,0.9250185613351336,94.54513120447146,5479.71358525146,-0.5107685238314879,64671.89162097807,-0.0650509518740138,4735.208589044181,-13.541194802656426,-0.9620912643180354,36013.05933867122,1.1074085444861403,64938.78251261405,0.34736512238225314,5353.563931836929,-2.250823297386291,-0.4046259240913568,35969.86080674408,0.9861277731135907
n-octane,Alkanes,0.6865384615384615,390.46188457821376,79925.45749076857,5419.470101517323,25.85131534837123,35083.598807240865,79695.32337552345,-0.2879359373972943,4685.216505151601,-13.54843891767478,-1.2833038593790733,35754.63159150791,1.912668047408384,80022.47100670527,0.1213799945379056,5298.424275640623,-2.233536187289055,-0.6980651354540187,35201.98041680849,0.3374272126928732,0.040019524010495446,0.9030968281803007,92.5931507304523,5421.638947655842,-0.6871298281921328,79918.66952175033,-0.00849287477526089,4684.452409275485,-13.562538005995291,-0.9974012530769225,35508.87030985109,1.2121661319489605,80242.64422775558,0.3968532016518475,5297.595524226848,-2.2488282988470205,-0.4152048320502426,35448.42043987857,1.039863768372624
n-octane,Alkanes,0.698974358974359,397.5346768852328,97831.1652028495,5361.133917529137,31.31811955998954,34536.51527705079,97742.18892610629,-0.09094880609744553,4632.329527924413,-13.594220939375795,-1.1778367115727444,35231.579877024866,2.0125498892933704,97867.10435320858,0.036735891149364874,5240.831714149003,-2.243969377201809,-0.8456166469341957,34715.45840297684,0.518127334186931,0.004065111054744165,0.8571566583690078,90.56350495677982,5361.351853576678,-0.8324078742880272,97881.47765307475,0.05142783500628415,4631.908226508119,-13.60207937795941,-1.0314889674674712,34993.75406913887,1.3239285678364612,98265.50649290759,0.4439702718019319,5239.5007378560385,-2.268795772390576,-0.42524021251156907,34915.55315941005,1.0974989205443142
n-octane,Alkanes,0.7114102564102565,404.60746919225176,118747.32453371986,5301.746334530108,37.666206012942894,33976.11287880806,118868.96612477866,0.10243733198742923,4577.5123750211615,-13.660290662946906,-1.076757721790215,34691.23641744195,2.104783266952038,118721.1101693309,-0.02207575159431378,5180.9682541108405,-2.278081084955786,-0.9644297333034701,34211.53056243895,0.6928917515391464,-0.057083685162997805,0.7854424427793287,88.45336597444239,5298.719902344364,-0.9485812069715805,118884.70647725262,0.11569266429556405,4577.469938424033,-13.661091089720479,-1.063060149493045,34465.55194968438,1.4405387473903608,119329.41767697241,0.4901947437874788,5179.149935735755,-2.3123776781979526,-0.4324222694847445,34369.27134732167,1.157161414891685
n-octane,Alkanes,0.7238461538461538,411.6802614992707,143006.58532361567,5241.215615920858,44.99873036548074,33401.052167094684,143423.37454761105,0.29144757428632384,4520.652539298261,-13.748014381125534,-0.9805089889252809,34131.831732517814,2.187893847676642,142924.14091136973,-0.05765078024859629,5118.691642352673,-2.337701452235683,-1.056274625748811,33688.43246193197,0.8603929403170065,-0.14533871654801467,0.6860116944443988,86.25965721561168,5233.5981004131645,-1.0373753646739183,143271.0112055464,0.1849046890619497,4521.021515975724,-13.740974474651518,-1.0912709839466037,33922.003928498976,1.559686679324169,143774.0516777869,0.5366650440848507,5116.401136389837,-2.38140325980639,-0.4348158496705237,33807.48916951429,1.216838919882913
n-octane,Alkanes,0.7362820512820513,418.75305380628976,170957.52648167324,5179.43974345991,53.428779728340814,32809.8873377017,171770.10404104198,0.47530961408467265,4461.626528831294,-13.858896911292378,-0.8896316229061396,33551.45871017361,2.2602070066231934,170833.8054174009,-0.07236947493247665,5053.845421985276,-2.4248630681189445,-1.1227288391061436,33144.25520514794,1.019107027112592,-0.26282102213102326,0.5567102502926473,83.97902091689284,5165.827086985488,-1.1003183300223958,171400.8607196797,0.2593242000690722,4462.43560473338,-13.84327599586214,-1.1156992513433357,33360.72822298163,1.678886853862972,171956.27273544564,0.5842072439434085,5051.0982811878375,-2.4779024108568706,-0.4308325315081905,33228.00257684333,1.27435743633651
n-octane,Alkanes,0.7487179487179487,425.8258461133087,202964.24837706468,5116.304548673486,63.08100513882291,32201.04362234145,204290.06418593647,0.6532262797380475,4400.298200660446,-13.994599836686433,-0.8048021623568972,32948.05038940543,2.3198216052404423,202825.3328301893,-0.06844335787518258,4986.256820069261,-2.541829309944866,-1.1652231706341027,32576.922103840643,1.1672866442080265,-0.4118899712374781,0.39514283410648193,81.6077786808202,5095.231003339533,-1.13878572862036,203652.09235163577,0.33889908201626934,4401.571836393515,-13.969706171327928,-1.136320374547114,32779.19655209892,1.7954478014381432,204249.74155852827,0.6333594176031526,4983.069152488486,-2.6041334114784966,-0.4192040150463351,32628.464924909335,1.3273523292621916
n-octane,Alkanes,0.7611538461538461,432.8986384203277,239406.10149283,5051.681415773346,74.09369162028979,31572.79036895887,241379.65084410444,0.8243521526679007,4336.516730136525,-14.156963331135527,-0.7268650421395088,32319.352116001966,2.364573223711913,239291.29297229846,-0.04795555326938156,4915.734188852984,-2.6911282745559033,-1.1850798042554809,31984.15957568144,1.3029231877047192,-0.5951781529744914,0.19863781581316198,79.14188325569306,5021.614911628791,-1.154037940287285,240419.4843862812,0.42329033685114675,4338.274772324652,-14.122162201700933,-1.1534890539647786,32174.703920793756,1.9064312808622155,241044.5796212367,0.6843928029360542,4912.122850203435,-2.7626161288428537,-0.39895756096873247,32006.35708730989,1.373229015504709
n-octane,Alkanes,0.7735897435897436,439.9714307273468,280677.58693538205,4985.424430955652,86.62138620436947,30923.208546405785,283450.0448694212,0.9877731828574747,4270.1141120087095,-14.348032526687499,-0.6568635590622063,31662.88659285652,2.3919835011322217,280641.3902395136,-0.012896183219924504,4842.063875998825,-2.875593782279954,-1.183544748821302,31363.46073949656,1.4236950620117517,-0.8156335378345351,-0.035795374760326036,76.57685901052297,4944.761637293381,-1.1472512990265582,282114.35552051367,0.511892880660398,4272.371374472741,-14.302755289106367,-1.1679275924204784,31544.331399080696,2.0085976904460137,282747.1058902865,0.7373296092148983,4838.0467033462255,-2.956172130387209,-0.3693944862282953,31358.950554434137,1.4091099485179337
